t_ms,dt_ms,rate,mcs,nss,bw,snr_db,collision,sr,tpt_mbps,best_tpt_mbps,mode,state
6580.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6580.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6580.8,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6580.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6581.0,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6581.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6581.3,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6581.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6581.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6581.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6581.8,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.5,0.00,0.650,1334.8,2188.0,search,STAY
6581.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.5,0.00,1.000,1859.8,2188.0,search,STAY
6582.0,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6582.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6582.3,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6582.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6582.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6582.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6582.7,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6582.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6583.0,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6583.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6583.2,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6583.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,34.6,0.00,1.000,1859.8,2188.0,search,STAY
6583.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,34.6,0.00,0.650,1334.8,2188.0,search,STAY
6583.6,0.26,MCS12·SISO·160MHz·3.2us,12,1,160,34.6,0.00,1.000,929.9,2188.0,search,SEARCH
6583.9,0.26,MCS12·MIMO·80MHz·3.2us,12,2,80,34.6,0.00,1.000,929.9,2188.0,search,SEARCH
6584.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.6,0.00,1.000,2188.0,2188.0,search,SEARCH
6584.2,10.97,MCS12·MIMO·160MHz·0.8us,12,2,160,34.6,0.00,1.000,2188.0,2188.0,dwell,STAY
6595.2,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.300,724.8,2188.0,search,STAY
6595.3,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6595.4,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6595.5,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6595.6,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6595.7,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6595.8,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6595.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6596.0,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6596.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6596.2,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6596.3,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6596.4,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6596.5,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6596.7,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6596.8,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6596.9,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6597.0,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6597.1,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6597.2,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6597.3,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6597.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6597.5,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6597.6,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6597.7,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.350,845.6,2188.0,search,STAY
6597.8,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,34.9,0.00,1.000,2188.0,2188.0,search,STAY
6597.9,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,34.9,0.00,0.400,966.4,2188.0,search,STAY
6598.0,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6598.1,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6598.2,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6598.3,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6598.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6598.5,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6598.6,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6598.7,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6598.8,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6599.0,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6599.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6599.2,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6599.3,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6599.4,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6599.5,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6599.6,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6599.7,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6599.8,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6599.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6600.0,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.400,966.4,2188.0,search,STAY
6600.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6600.2,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6600.3,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6600.4,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6600.5,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6600.6,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6600.7,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6600.8,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6600.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6601.0,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6601.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6601.3,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6601.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6601.5,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6601.6,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6601.7,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6601.8,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,35.0,0.00,1.000,2188.0,2188.0,search,STAY
6601.9,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,35.0,0.00,0.450,1087.2,2188.0,search,STAY
6602.0,0.22,MCS12·SISO·160MHz·0.8us,12,1,160,35.0,0.00,1.000,1094.0,2188.0,search,SEARCH
6602.2,0.22,MCS12·MIMO·80MHz·0.8us,12,2,80,35.1,0.00,1.000,1094.0,2188.0,search,SEARCH
6602.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,35.1,0.00,1.000,1859.8,2188.0,search,SEARCH
6602.6,12.90,MCS12·MIMO·160MHz·3.2us,12,2,160,35.1,0.00,1.000,1859.8,2188.0,dwell,STAY
6615.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,35.4,0.00,0.950,1950.9,2188.0,search,STAY
6615.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,35.4,0.00,1.000,1859.8,2188.0,search,STAY
6615.7,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,35.4,0.00,0.950,1950.9,2188.0,search,STAY
6615.8,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,35.4,0.00,1.000,1859.8,2188.0,search,STAY
6615.9,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,35.4,0.00,0.950,1950.9,2188.0,search,STAY
6616.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,35.4,0.00,1.000,1859.8,2188.0,search,STAY
6616.2,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,35.4,0.00,0.950,1950.9,2188.0,search,STAY
6616.3,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,35.4,0.00,0.963,1976.6,2188.0,dwell,STAY
6628.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,35.7,0.00,0.987,2026.9,2374.9,dwell,STAY
6639.7,0.23,MCS13·SISO·160MHz·3.2us,13,1,160,36.0,0.00,1.000,1026.8,2403.2,search,SEARCH
6639.9,0.23,MCS13·MIMO·80MHz·3.2us,13,2,80,36.0,0.00,0.900,924.1,2403.7,search,SEARCH
6640.2,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,36.0,0.00,1.000,2416.0,2404.0,search,SEARCH
6640.3,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,36.0,0.00,0.976,2003.3,2404.1,dwell,STAY
6651.9,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,36.3,0.00,0.989,2030.0,2411.1,dwell,STAY
6663.6,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,36.6,0.00,0.999,2050.5,2414.2,dwell,STAY
6675.3,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,36.9,0.00,1.000,2052.6,2408.6,dwell,STAY
6687.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,37.2,0.00,1.000,2053.6,2409.7,dwell,STAY
6698.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,37.5,0.00,1.000,2053.6,2415.4,dwell,STAY
6710.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,37.8,0.00,1.000,2053.6,2416.0,dwell,STAY
6722.1,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,38.1,0.00,1.000,2052.6,2416.0,dwell,STAY
6733.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,38.3,0.00,0.998,2048.5,2416.0,dwell,STAY
6745.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,38.6,0.00,0.997,2047.4,2416.0,dwell,STAY
6757.1,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,38.9,0.00,1.000,2052.6,2416.0,dwell,STAY
6768.8,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,39.2,0.00,1.000,2053.6,2416.0,dwell,STAY
6780.5,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,39.5,0.00,1.000,2053.6,2416.0,dwell,STAY
6792.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,39.8,0.00,1.000,2053.6,2416.0,dwell,STAY
6803.9,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,40.1,0.00,1.000,2053.6,2416.0,dwell,STAY
6815.6,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,40.4,0.00,1.000,2053.6,2416.0,dwell,STAY
6827.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,40.7,0.00,1.000,2053.6,2416.0,dwell,STAY
6838.9,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,41.0,0.00,1.000,2053.6,2416.0,dwell,STAY
6850.6,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,41.3,0.00,1.000,2053.6,2416.0,dwell,STAY
6862.3,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,41.6,0.00,1.000,2053.6,2416.0,dwell,STAY
6874.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,41.8,0.00,1.000,2053.6,2416.0,dwell,STAY
6885.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,42.1,0.00,1.000,2053.6,2416.0,dwell,STAY
6897.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,42.4,0.00,1.000,2053.6,2416.0,dwell,STAY
6909.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,42.7,0.00,1.000,2053.6,2416.0,dwell,STAY
6920.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,43.0,0.00,1.000,2053.6,2416.0,dwell,STAY
6932.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,43.3,0.00,1.000,2053.6,2416.0,dwell,STAY
6944.1,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,43.6,0.00,1.000,2053.6,2416.0,dwell,STAY
6955.8,0.23,MCS13·SISO·160MHz·3.2us,13,1,160,43.9,0.00,1.000,1026.8,2416.0,search,SEARCH
6956.0,0.23,MCS13·MIMO·80MHz·3.2us,13,2,80,43.9,0.00,1.000,1026.8,2416.0,search,SEARCH
6956.3,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,43.9,0.00,1.000,2416.0,2416.0,search,SEARCH
6956.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,43.9,0.00,1.000,2053.6,2416.0,dwell,STAY
6968.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,44.2,0.00,1.000,2053.6,2416.0,dwell,STAY
6979.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,44.5,0.00,1.000,2053.6,2416.0,dwell,STAY
6991.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,44.8,0.00,1.000,2053.6,2416.0,dwell,STAY
7003.1,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,45.1,0.00,1.000,2053.6,2416.0,dwell,STAY
7014.8,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,45.4,0.00,1.000,2053.6,2416.0,dwell,STAY
7026.5,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,45.7,0.00,1.000,2053.6,2416.0,dwell,STAY
7038.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,46.0,0.00,1.000,2053.6,2416.0,dwell,STAY
7049.9,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,46.2,0.00,1.000,2053.6,2416.0,dwell,STAY
7061.5,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,46.5,0.00,1.000,2053.6,2416.0,dwell,STAY
7073.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,46.8,0.00,1.000,2053.6,2416.0,dwell,STAY
7084.9,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,47.1,0.00,1.000,2053.6,2416.0,dwell,STAY
7096.6,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,47.4,0.00,1.000,2053.6,2416.0,dwell,STAY
7108.3,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,47.7,0.00,1.000,2053.6,2416.0,dwell,STAY
7120.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,48.0,0.00,1.000,2053.6,2416.0,dwell,STAY
7131.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,48.3,0.00,1.000,2053.6,2416.0,dwell,STAY
7143.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,48.6,0.00,1.000,2053.6,2416.0,dwell,STAY
7155.0,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,48.9,0.00,1.000,2053.6,2416.0,dwell,STAY
7166.7,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,49.2,0.00,1.000,2053.6,2416.0,dwell,STAY
7178.4,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,49.5,0.00,1.000,2053.6,2416.0,dwell,STAY
7190.1,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,49.8,0.00,1.000,2053.6,2416.0,dwell,STAY
7201.8,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,50.0,0.00,1.000,2053.6,2416.0,dwell,STAY
7213.5,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,50.3,0.00,1.000,2053.6,2416.0,dwell,STAY
7225.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,50.6,0.00,1.000,2053.6,2416.0,dwell,STAY
7236.8,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,50.9,0.00,1.000,2053.6,2416.0,dwell,STAY
7248.5,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,51.2,0.00,1.000,2053.6,2416.0,dwell,STAY
7260.2,11.69,MCS13·MIMO·160MHz·3.2us,13,2,160,51.5,0.00,1.000,2053.6,2416.0,dwell,STAY
7271.9,0.23,MCS13·SISO·160MHz·3.2us,13,1,160,51.8,0.00,1.000,1026.8,2416.0,search,SEARCH
7272.1,0.23,MCS13·MIMO·80MHz·3.2us,13,2,80,51.8,0.00,1.000,1026.8,2416.0,search,SEARCH
7272.4,0.10,MCS13·MIMO·160MHz·0.8us,13,2,160,51.8,0.00,1.000,2416.0,2416.0,search,SEARCH
7272.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,51.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7282.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.1,0.00,1.000,2416.0,2416.0,dwell,STAY
7292.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7302.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.6,0.00,1.000,2416.0,2416.0,dwell,STAY
7312.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7322.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.1,0.00,1.000,2416.0,2416.0,dwell,STAY
7332.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7342.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.6,0.00,1.000,2416.0,2416.0,dwell,STAY
7351.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7361.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7371.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7381.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7391.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7401.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7411.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7421.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7431.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7441.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7451.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7461.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7471.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7481.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7491.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7500.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7510.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7520.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7530.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7540.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7550.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7560.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7570.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.3,0.00,1.000,2416.0,2416.0,dwell,STAY
7580.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.5,0.00,1.000,2416.0,2416.0,dwell,STAY
7590.4,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,59.8,0.00,1.000,1208.0,2416.0,search,SEARCH
7590.6,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,59.8,0.00,1.000,1208.0,2416.0,search,SEARCH
7590.7,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,59.8,0.00,1.000,2053.6,2416.0,search,SEARCH
7590.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.8,0.00,1.000,2416.0,2416.0,dwell,STAY
7600.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7610.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7620.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7630.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7640.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7650.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7660.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7670.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7680.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7690.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
7700.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
